Date,Custody/AOR/Facility,Confirmed cases currently under isolation or monitoring,Detainee deaths,Total confirmed COVID-19 cases
09/24/2021,Folkston ICE Processing Center (Main),2,0,296
09/24/2021,Irwin County Detention Center,0,0,146
09/24/2021,Robert A. Deyton Detention Center,0,0,6
09/24/2021,Sheriff Al Cannon Detention Center,0,0,1
09/24/2021,Stewart Detention Center,26,4,"1,006"
09/24/2021,Howard County Detention Center,0,0,2
09/24/2021,Worcester County Jail,0,0,2
09/24/2021,Bristol County Detention Center,0,0,9
09/24/2021,Cumberland County Jail,0,0,1
09/24/2021,Franklin County House of Corrections,0,0,9
09/24/2021,Plymouth County Correctional Facility,1,0,9
09/24/2021,Strafford County Corrections,0,0,20
09/24/2021,Wyatt Detention Center,0,0,60
09/24/2021,Buffalo (Batavia) Service Processing Center,5,0,138
09/24/2021,Boone County Jail,0,0,11
09/24/2021,Chase County Detention Facility,6,0,153
09/24/2021,Clay County Justice Center,1,0,43
09/24/2021,Dodge County Jail,0,0,6
09/24/2021,Kankakee County Detention Center,0,0,22
09/24/2021,Kay County Detention Center,2,0,12
09/24/2021,Lincoln County Detention Center,0,0,1
09/24/2021,McHenry County Adult Correctional Facility,0,0,25
09/24/2021,Montgomery County Jail,0,0,1
09/24/2021,Morgan County Detention Center,0,0,3
09/24/2021,Pulaski County Detention Center,2,0,119
09/24/2021,Bluebonnet Detention Facility,3,0,650
09/24/2021,Eden Detention Center,0,0,201
09/24/2021,Johnson County Law Enforcement Center,0,0,4
09/24/2021,Kay County Detention Center,0,0,1
09/24/2021,Moore Detention Center,0,0,101
09/24/2021,Prairieland Detention Facility,6,0,409
09/24/2021,Rolling Plains Detention Center,0,0,65
09/24/2021,Aurora Contract Detention Facility,9,0,475
09/24/2021,Butler County Jail,0,0,2
09/24/2021,Calhoun County Correctional Center,0,0,60
09/24/2021,Geauga County Jail,0,0,11
09/24/2021,Monroe County Detention,0,0,1
09/24/2021,Monroe County Detention - Dorm,0,0,1
09/24/2021,Monroe County Jail,0,0,1
09/24/2021,Morrow County Correctional Facility,0,0,51
09/24/2021,Saint Clair County Jail,0,0,15
09/24/2021,Seneca County Jail,0,0,14
09/24/2021,Cibola County Correctional Center,0,0,22
09/24/2021,El Paso Service Processing Center,20,0,806
09/24/2021,Otero County Processing Center,10,0,523
09/24/2021,Torrance County Detention Center,8,0,370
09/24/2021,Coastal Bend Detention Center,0,0,18
09/24/2021,Houston Contract Detention Facility,6,0,679
09/24/2021,IAH Polk Adult Detention Facility,56,0,583
09/24/2021,Joe Corley Detention Center,1,1,425
09/24/2021,Limestone County Detention Center,14,0,18
09/24/2021,Montgomery Processing Center (Houston),6,0,599
09/24/2021,Adelanto ICE Processing Center,0,0,271
09/24/2021,Desert View Annex,0,0,19
09/24/2021,Baker County Detention Center,2,0,25
09/24/2021,Broward Transitional Center,11,0,353
09/24/2021,Glades County Detention Center,2,1,199
09/24/2021,Krome North Service Processing Center,8,0,287
09/24/2021,Larkin Behavioral Health Center,0,0,2
09/24/2021,San Juan Staging Facility,0,0,5
09/24/2021,Wakulla County Jail,0,0,43
09/24/2021,Elizabeth Detention Center,1,0,117
09/24/2021,Essex County Jail,0,0,24
09/24/2021,Adams County Correctional Center,6,0,908
09/24/2021,Alexandria Staging Facility,2,0,276
09/24/2021,Allen Parish Detention Center,0,0,19
09/24/2021,Catahoula Correctional Center,0,0,119
09/24/2021,Etowah County Jail,2,0,78
09/24/2021,Hancock County Jail,0,0,1
09/24/2021,Jackson Parish Correctional,6,0,391
09/24/2021,LaSalle ICE Processing Center - Jena,2,0,282
09/24/2021,LaSalle ICE Processing Center - Olla,0,0,25
09/24/2021,Pine Prairie ICE Processing Center,3,0,153
09/24/2021,Richwood Correctional Center,0,0,574
09/24/2021,River Correctional Center,0,0,116
09/24/2021,South Louisiana Correctional Center,4,0,129
09/24/2021,Winn Correctional Center,7,1,466
09/24/2021,Bergen County Jail,0,0,26
09/24/2021,Hudson County Jail,0,0,14
09/24/2021,Orange County Jail,0,0,6
09/24/2021,Berks Family Residential Center,0,0,5
09/24/2021,Cambria County Prison,0,0,15
09/24/2021,Clinton County Correctional Facility,0,0,66
09/24/2021,Pike County Correctional Facility,0,0,38
09/24/2021,South Central Regional Jail,0,0,2
09/24/2021,York County Prison,0,0,357
09/24/2021,CCA Florence Correctional Centerm,3,0,404
09/24/2021,Eloy Federal Contract Facility,17,0,992
09/24/2021,Florence Correctional Center,0,0,4
09/24/2021,Florence Detention Center,2,0,163
09/24/2021,La Palma Correctional Facility,15,0,"1,806"
09/24/2021,Cache County Jail,0,0,15
09/24/2021,Henderson Detention Center,0,0,37
09/24/2021,Nevada Southern Detention Center,0,0,31
09/24/2021,Nye County Jail,1,0,82
09/24/2021,Washington County Jail,0,0,6
09/24/2021,El Valle Detention Facility,18,0,741
09/24/2021,Karnes County Residential Center,64,0,"1,317"
09/24/2021,Laredo Processing Center,13,0,200
09/24/2021,LaSalle County Regional Detention Center,0,0,11
09/24/2021,Limestone County Detention Center,0,0,283
09/24/2021,Port Isabel Detention Center,16,0,"1,546"
09/24/2021,Rio Grande Detention Center,0,0,393
09/24/2021,South Texas Family Residential Center (Dilley),34,0,"1,474"
09/24/2021,South Texas ICE Processing Center (Pearsall),11,0,"1,027"
09/24/2021,T. Don Hutto Residential Center,0,0,60
09/24/2021,Webb County Detention Center (CCA),3,0,258
09/24/2021,Imperial Regional Detention Facility,5,0,335
09/24/2021,Otay Mesa Detention Center (San Diego CDF),0,1,538
09/24/2021,San Luis Regional Detention Center,0,0,95
09/24/2021,Golden State Annex Facility,0,0,6
09/24/2021,Mesa Verde ICE Processing Center,0,0,60
09/24/2021,Yuba County Jail,0,0,7
09/24/2021,Northwest ICE Processing Center (NWIPC),2,0,0
09/24/2021,Douglas County Corrections,0,0,1
09/24/2021,Freeborn County Adult Detention Center,0,0,6
09/24/2021,Hall County Sheriff,0,0,2
09/24/2021,Hardin County Jail,0,0,7
09/24/2021,Kandiyoh County Jail,0,0,41
09/24/2021,Linn County Jail,0,0,2
09/24/2021,Nobles County Jail,0,0,2
09/24/2021,Phelps County Jail,0,0,2
09/24/2021,Polk County Jail,1,0,16
09/24/2021,Pottawattamie County Jail,0,0,2
09/24/2021,Sherburne County Jail,0,0,2
09/24/2021,Caroline Detention Facility,1,0,91
09/24/2021,Immigration Centers of America - Farmville,0,1,339
09/24/2021,Best Western Hotel - El Paso,1,0,321
09/24/2021,Comfort Suites - El Paso,0,0,308
09/24/2021,Holiday Inn - Chandler,10,0,274
09/24/2021,La Quinta - Pearsall (House of Peace),52,0,200
09/24/2021,Sure Stay - Phoenix (House of Joy),13,0,255
09/24/2021,Wingate by Wyndham (House of Hope),2,0,187
09/26/2021,Charleston County Detention Center,0,0,2
09/26/2021,Columbia Regional Care Center,0,0,1
09/26/2021,Folkston Annex (IHSC),2,0,63
09/26/2021,Folkston ICE Processing Center (Main),2,0,296
09/26/2021,Irwin County Detention Center,0,0,146
09/26/2021,Robert A. Deyton Detention Center,0,0,6
09/26/2021,Sheriff Al Cannon Detention Center,0,0,1
09/26/2021,Stewart Detention Center,26,4,"1,006"
09/26/2021,Howard County Detention Center,0,0,2
09/26/2021,Worcester County Jail,0,0,2
09/26/2021,Bristol County Detention Center,0,0,9
09/26/2021,Cumberland County Jail,0,0,1
09/26/2021,Franklin County House of Corrections,0,0,9
09/26/2021,Plymouth County Correctional Facility,1,0,9
09/26/2021,Strafford County Corrections,0,0,20
09/26/2021,Wyatt Detention Center,0,0,60
09/26/2021,Buffalo (Batavia) Service Processing Center,5,0,138
09/26/2021,Boone County Jail,0,0,11
09/26/2021,Chase County Detention Facility,6,0,153
09/26/2021,Clay County Justice Center,1,0,43
09/26/2021,Dodge County Jail,0,0,6
09/26/2021,Kankakee County Detention Center,0,0,22
09/26/2021,Kay County Detention Center,2,0,12
09/26/2021,Lincoln County Detention Center,0,0,1
09/26/2021,McHenry County Adult Correctional Facility,0,0,25
09/26/2021,Montgomery County Jail,0,0,1
09/26/2021,Morgan County Detention Center,0,0,3
09/26/2021,Pulaski County Detention Center,2,0,119
09/26/2021,Bluebonnet Detention Facility,3,0,650
09/26/2021,Eden Detention Center,0,0,201
09/26/2021,Johnson County Law Enforcement Center,0,0,4
09/26/2021,Kay County Detention Center,0,0,1
09/26/2021,Moore Detention Center,0,0,101
09/26/2021,Prairieland Detention Facility,6,0,409
09/26/2021,Rolling Plains Detention Center,0,0,65
09/26/2021,Aurora Contract Detention Facility,9,0,475
09/26/2021,Butler County Jail,0,0,2
09/26/2021,Calhoun County Correctional Center,0,0,60
09/26/2021,Geauga County Jail,0,0,11
09/26/2021,Monroe County Detention,0,0,1
09/26/2021,Monroe County Detention - Dorm,0,0,1
09/26/2021,Monroe County Jail,0,0,1
09/26/2021,Morrow County Correctional Facility,0,0,51
09/26/2021,Saint Clair County Jail,0,0,15
09/26/2021,Seneca County Jail,0,0,14
09/26/2021,Cibola County Correctional Center,0,0,22
09/26/2021,El Paso Service Processing Center,20,0,806
09/26/2021,Otero County Processing Center,10,0,523
09/26/2021,Torrance County Detention Center,8,0,370
09/26/2021,Coastal Bend Detention Center,0,0,18
09/26/2021,Houston Contract Detention Facility,6,0,679
09/26/2021,IAH Polk Adult Detention Facility,56,0,583
09/26/2021,Joe Corley Detention Center,1,1,425
09/26/2021,Limestone County Detention Center,14,0,18
09/26/2021,Montgomery Processing Center (Houston),6,0,599
09/26/2021,Adelanto ICE Processing Center,0,0,271
09/26/2021,Desert View Annex,0,0,19
09/26/2021,Baker County Detention Center,2,0,25
09/26/2021,Broward Transitional Center,11,0,353
09/26/2021,Glades County Detention Center,2,1,199
09/26/2021,Krome North Service Processing Center,8,0,287
09/26/2021,Larkin Behavioral Health Center,0,0,2
09/26/2021,San Juan Staging Facility,0,0,5
09/26/2021,Wakulla County Jail,0,0,43
09/26/2021,Elizabeth Detention Center,1,0,117
09/26/2021,Essex County Jail,0,0,24
09/26/2021,Adams County Correctional Center,6,0,908
09/26/2021,Alexandria Staging Facility,2,0,276
09/26/2021,Allen Parish Detention Center,0,0,19
09/26/2021,Catahoula Correctional Center,0,0,119
09/26/2021,Etowah County Jail,2,0,78
09/26/2021,Hancock County Jail,0,0,1
09/26/2021,Jackson Parish Correctional,6,0,391
09/26/2021,LaSalle ICE Processing Center - Jena,2,0,282
09/26/2021,LaSalle ICE Processing Center - Olla,0,0,25
09/26/2021,Pine Prairie ICE Processing Center,3,0,153
09/26/2021,Richwood Correctional Center,0,0,574
09/26/2021,River Correctional Center,0,0,116
09/26/2021,South Louisiana Correctional Center,4,0,129
09/26/2021,Winn Correctional Center,7,1,466
09/26/2021,Bergen County Jail,0,0,26
09/26/2021,Hudson County Jail,0,0,14
09/26/2021,Orange County Jail,0,0,6
09/26/2021,Berks Family Residential Center,0,0,5
09/26/2021,Cambria County Prison,0,0,15
09/26/2021,Clinton County Correctional Facility,0,0,66
09/26/2021,Pike County Correctional Facility,0,0,38
09/26/2021,South Central Regional Jail,0,0,2
09/26/2021,York County Prison,0,0,357
09/26/2021,CCA Florence Correctional Centerm,3,0,404
09/26/2021,Eloy Federal Contract Facility,17,0,992
09/26/2021,Florence Correctional Center,0,0,4
09/26/2021,Florence Detention Center,2,0,163
09/26/2021,La Palma Correctional Facility,15,0,"1,806"
09/26/2021,Cache County Jail,0,0,15
09/26/2021,Henderson Detention Center,0,0,37
09/26/2021,Nevada Southern Detention Center,0,0,31
09/26/2021,Nye County Jail,1,0,82
09/26/2021,Washington County Jail,0,0,6
09/26/2021,El Valle Detention Facility,18,0,741
09/26/2021,Karnes County Residential Center,64,0,"1,317"
09/26/2021,Laredo Processing Center,13,0,200
09/26/2021,LaSalle County Regional Detention Center,0,0,11
09/26/2021,Limestone County Detention Center,0,0,283
09/26/2021,Port Isabel Detention Center,16,0,"1,546"
09/26/2021,Rio Grande Detention Center,0,0,393
09/26/2021,South Texas Family Residential Center (Dilley),34,0,"1,474"
09/26/2021,South Texas ICE Processing Center (Pearsall),11,0,"1,027"
09/26/2021,T. Don Hutto Residential Center,0,0,60
09/26/2021,Webb County Detention Center (CCA),3,0,258
09/26/2021,Imperial Regional Detention Facility,5,0,335
09/26/2021,Otay Mesa Detention Center (San Diego CDF),0,1,538
09/26/2021,San Luis Regional Detention Center,0,0,95
09/26/2021,Golden State Annex Facility,0,0,6
09/26/2021,Mesa Verde ICE Processing Center,0,0,60
09/26/2021,Yuba County Jail,0,0,7
09/26/2021,Northwest ICE Processing Center (NWIPC),2,0,0
09/26/2021,Douglas County Corrections,0,0,1
09/26/2021,Freeborn County Adult Detention Center,0,0,6
09/26/2021,Hall County Sheriff,0,0,2
09/26/2021,Hardin County Jail,0,0,7
09/26/2021,Kandiyoh County Jail,0,0,41
09/26/2021,Linn County Jail,0,0,2
09/26/2021,Nobles County Jail,0,0,2
09/26/2021,Phelps County Jail,0,0,2
09/26/2021,Polk County Jail,1,0,16
09/26/2021,Pottawattamie County Jail,0,0,2
09/26/2021,Sherburne County Jail,0,0,2
09/26/2021,Caroline Detention Facility,1,0,91
09/26/2021,Immigration Centers of America - Farmville,0,1,339
09/26/2021,Best Western Hotel - El Paso,1,0,321
09/26/2021,Comfort Suites - El Paso,0,0,308
09/26/2021,Holiday Inn - Chandler,10,0,274
09/26/2021,La Quinta - Pearsall (House of Peace),52,0,200
09/26/2021,Sure Stay - Phoenix (House of Joy),13,0,255
09/26/2021,Wingate by Wyndham (House of Hope),2,0,187
09/27/2021,Charleston County Detention Center,0,0,2
09/27/2021,Columbia Regional Care Center,0,0,1
09/27/2021,Folkston Annex (IHSC),2,0,63
09/27/2021,Folkston ICE Processing Center (Main),2,0,296
09/27/2021,Irwin County Detention Center,0,0,146
09/27/2021,Robert A. Deyton Detention Center,0,0,6
09/27/2021,Sheriff Al Cannon Detention Center,0,0,1
09/27/2021,Stewart Detention Center,26,4,"1,006"
09/27/2021,Howard County Detention Center,0,0,2
09/27/2021,Worcester County Jail,0,0,2
09/27/2021,Bristol County Detention Center,0,0,9
09/27/2021,Cumberland County Jail,0,0,1
09/27/2021,Franklin County House of Corrections,0,0,9
09/27/2021,Plymouth County Correctional Facility,1,0,9
09/27/2021,Strafford County Corrections,0,0,20
09/27/2021,Wyatt Detention Center,0,0,60
09/27/2021,Buffalo (Batavia) Service Processing Center,5,0,138
09/27/2021,Boone County Jail,0,0,11
09/27/2021,Chase County Detention Facility,6,0,153
09/27/2021,Clay County Justice Center,1,0,43
09/27/2021,Dodge County Jail,0,0,6
09/27/2021,Kankakee County Detention Center,0,0,22
09/27/2021,Kay County Detention Center,2,0,12
09/27/2021,Lincoln County Detention Center,0,0,1
09/27/2021,McHenry County Adult Correctional Facility,0,0,25
09/27/2021,Montgomery County Jail,0,0,1
09/27/2021,Morgan County Detention Center,0,0,3
09/27/2021,Pulaski County Detention Center,2,0,119
09/27/2021,Bluebonnet Detention Facility,3,0,650
09/27/2021,Eden Detention Center,0,0,201
09/27/2021,Johnson County Law Enforcement Center,0,0,4
09/27/2021,Kay County Detention Center,0,0,1
09/27/2021,Moore Detention Center,0,0,101
09/27/2021,Prairieland Detention Facility,6,0,409
09/27/2021,Rolling Plains Detention Center,0,0,65
09/27/2021,Aurora Contract Detention Facility,9,0,475
09/27/2021,Butler County Jail,0,0,2
09/27/2021,Calhoun County Correctional Center,0,0,60
09/27/2021,Geauga County Jail,0,0,11
09/27/2021,Monroe County Detention,0,0,1
09/27/2021,Monroe County Detention - Dorm,0,0,1
09/27/2021,Monroe County Jail,0,0,1
09/27/2021,Morrow County Correctional Facility,0,0,51
09/27/2021,Saint Clair County Jail,0,0,15
09/27/2021,Seneca County Jail,0,0,14
09/27/2021,Cibola County Correctional Center,0,0,22
09/27/2021,El Paso Service Processing Center,20,0,806
09/27/2021,Otero County Processing Center,10,0,523
09/27/2021,Torrance County Detention Center,8,0,370
09/27/2021,Coastal Bend Detention Center,0,0,18
09/27/2021,Houston Contract Detention Facility,6,0,679
09/27/2021,IAH Polk Adult Detention Facility,56,0,583
09/27/2021,Joe Corley Detention Center,1,1,425
09/27/2021,Limestone County Detention Center,14,0,18
09/27/2021,Montgomery Processing Center (Houston),6,0,599
09/27/2021,Adelanto ICE Processing Center,0,0,271
09/27/2021,Desert View Annex,0,0,19
09/27/2021,Baker County Detention Center,2,0,25
09/27/2021,Broward Transitional Center,11,0,353
09/27/2021,Glades County Detention Center,2,1,199
09/27/2021,Krome North Service Processing Center,8,0,287
09/27/2021,Larkin Behavioral Health Center,0,0,2
09/27/2021,San Juan Staging Facility,0,0,5
09/27/2021,Wakulla County Jail,0,0,43
09/27/2021,Elizabeth Detention Center,1,0,117
09/27/2021,Essex County Jail,0,0,24
09/27/2021,Adams County Correctional Center,6,0,908
09/27/2021,Alexandria Staging Facility,2,0,276
09/27/2021,Allen Parish Detention Center,0,0,19
09/27/2021,Catahoula Correctional Center,0,0,119
09/27/2021,Etowah County Jail,2,0,78
09/27/2021,Hancock County Jail,0,0,1
09/27/2021,Jackson Parish Correctional,6,0,391
09/27/2021,LaSalle ICE Processing Center - Jena,2,0,282
09/27/2021,LaSalle ICE Processing Center - Olla,0,0,25
09/27/2021,Pine Prairie ICE Processing Center,3,0,153
09/27/2021,Richwood Correctional Center,0,0,574
09/27/2021,River Correctional Center,0,0,116
09/27/2021,South Louisiana Correctional Center,4,0,129
09/27/2021,Winn Correctional Center,7,1,466
09/27/2021,Bergen County Jail,0,0,26
09/27/2021,Hudson County Jail,0,0,14
09/27/2021,Orange County Jail,0,0,6
09/27/2021,Berks Family Residential Center,0,0,5
09/27/2021,Cambria County Prison,0,0,15
09/27/2021,Clinton County Correctional Facility,0,0,66
09/27/2021,Pike County Correctional Facility,0,0,38
09/27/2021,South Central Regional Jail,0,0,2
09/27/2021,York County Prison,0,0,357
09/27/2021,CCA Florence Correctional Centerm,3,0,404
09/27/2021,Eloy Federal Contract Facility,17,0,992
09/27/2021,Florence Correctional Center,0,0,4
09/27/2021,Florence Detention Center,2,0,163
09/27/2021,La Palma Correctional Facility,15,0,"1,806"
09/27/2021,Cache County Jail,0,0,15
09/27/2021,Henderson Detention Center,0,0,37
09/27/2021,Nevada Southern Detention Center,0,0,31
09/27/2021,Nye County Jail,1,0,82
09/27/2021,Washington County Jail,0,0,6
09/27/2021,El Valle Detention Facility,18,0,741
09/27/2021,Karnes County Residential Center,64,0,"1,317"
09/27/2021,Laredo Processing Center,13,0,200
09/27/2021,LaSalle County Regional Detention Center,0,0,11
09/27/2021,Limestone County Detention Center,0,0,283
09/27/2021,Port Isabel Detention Center,16,0,"1,546"
09/27/2021,Rio Grande Detention Center,0,0,393
09/27/2021,South Texas Family Residential Center (Dilley),34,0,"1,474"
09/27/2021,South Texas ICE Processing Center (Pearsall),11,0,"1,027"
09/27/2021,T. Don Hutto Residential Center,0,0,60
09/27/2021,Webb County Detention Center (CCA),3,0,258
09/27/2021,Imperial Regional Detention Facility,5,0,335
09/27/2021,Otay Mesa Detention Center (San Diego CDF),0,1,538
09/27/2021,San Luis Regional Detention Center,0,0,95
09/27/2021,Golden State Annex Facility,0,0,6
09/27/2021,Mesa Verde ICE Processing Center,0,0,60
09/27/2021,Yuba County Jail,0,0,7
09/27/2021,Northwest ICE Processing Center (NWIPC),2,0,0
09/27/2021,Douglas County Corrections,0,0,1
09/27/2021,Freeborn County Adult Detention Center,0,0,6
09/27/2021,Hall County Sheriff,0,0,2
09/27/2021,Hardin County Jail,0,0,7
